Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
tinytheclanger,@tinytheclanger,2022-05-24T23:58:41.000Z,False," #punderland #TopGun “I feel the need, the need for Gary Speed”",0,0,0,0,"['#punderland', '#TopGun']",['@OJBorg'],[],https://pbs.twimg.com/profile_images/1572120813100318721/yK1pogs8_normal.jpg,https://x.com/tinytheclanger/status/1529250566391709697,tweet_id:1529250566391709697
lari ⚢,@lalarilandd,2022-05-24T23:58:34.000Z,False,E DIGO MAIS AINDA My ★★★★★ review of Top Gun: Maverick on : https://boxd.it/2S367v,0,0,0,0,[],['@letterboxd'],[],https://pbs.twimg.com/profile_images/1844367045413986311/aqLWjVq9_normal.jpg,https://x.com/lalarilandd/status/1529250534233980928,tweet_id:1529250534233980928
Alec Philip,@AlecPhilip1,2022-05-24T23:58:32.000Z,False,You guys want me to Live Stream this TopGun movie? #TopGunMaverick,0,0,0,0,['#TopGunMaverick'],[],[],https://pbs.twimg.com/profile_images/848094570009305089/T9rKz5IJ_normal.jpg,https://x.com/AlecPhilip1/status/1529250529406238723,tweet_id:1529250529406238723
ngets,@ngets,2022-05-24T23:58:24.000Z,False,Wanggo Gallaga reviewed on #MyClickTheCity | (4/5 stars) - Top Gun: Maverick (2021) #ReviewAnything https://my.clickthecity.com/wanggo/post/42880… via ,0,0,0,0,"['#MyClickTheCity', '#ReviewAnything']",['@ctctweets'],[],https://pbs.twimg.com/profile_images/191653743/ngets_normal.png,https://x.com/ngets/status/1529250493935013889,tweet_id:1529250493935013889
Mayhara,@Jinxsmg,2022-05-24T23:58:16.000Z,False,"Tô doida pra ir assistir top gun, que clássico mds ",0,0,0,0,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1845930211625385984/bOBrzDvz_normal.jpg,https://x.com/Jinxsmg/status/1529250461064343554,tweet_id:1529250461064343554
Marc Moquin,@Lt_Schaffer,2022-05-24T23:58:16.000Z,False,"Sur les dogfights y’a 35 ans d’écart entre les deux, c’est absurde de comparer comme ça. Par ailleurs Top Gun a été plus important dans l’évolution du filmage aérien que Maverick ne l’est aujourd’hui – extrêmement efficace mais pas fondamentalement inventif.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1810764762172772357/xUp_upel_normal.jpg,https://x.com/Lt_Schaffer/status/1529250459478806529,tweet_id:1529250459478806529
The Derek Duvall Show,@derekduvallshow,2022-05-24T23:58:09.000Z,True,#NowPlaying Top Gun: Maverick ( ). Expect a review soon!!!! #TopGunMaverick #TopGun #TomCruise #PodNation #PodernFamily #film #FilmTwitter,0,0,0,0,"['#NowPlaying', '#TopGunMaverick', '#TopGun', '#TomCruise', '#PodNation', '#PodernFamily', '#film', '#FilmTwitter']",['@TopGunMovie'],[],https://pbs.twimg.com/profile_images/1541439787667685385/oesXwlBz_normal.jpg,https://x.com/derekduvallshow/status/1529250429967687680,tweet_id:1529250429967687680
Master YODA,@lawlednahkdnana,2022-05-24T23:58:00.000Z,False,TopGun ,0,0,0,0,[],[],['\\U0001f600'],https://pbs.twimg.com/profile_images/1924125498/image_normal.jpg,https://x.com/lawlednahkdnana/status/1529250392768319488,tweet_id:1529250392768319488
Fútbol y Asociados,@_FyA_,2022-05-24T23:58:00.000Z,False,"Damos nuestras impresiones sobre ""Top Gun: Maverick""https://bit.ly/3LNpMmc",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/988492074210201600/FMXqhXlT_normal.jpg,https://x.com/_FyA_/status/1529250392093204480,tweet_id:1529250392093204480
Anilhunter,@Anilhunter16,2022-05-24T23:57:53.000Z,False,"#TopGun - 16 may 1986#Vikram- 29 may 1986#TopGunMaverick 
- 25 may 2022#Vikram (2022)
 - 03 jun 2022

Semme coincidence n sync between #TomCruise n #KamalHaasan ",0,0,0,0,"['#TopGun', '#Vikram', '#TopGunMaverick', '#Vikram', '#TomCruise', '#KamalHaasan', '']","['', '', '', '']","['\\U0001f525', '\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1645789952771502086/emoiAqmK_normal.jpg,https://x.com/Anilhunter16/status/1529250363584688128,tweet_id:1529250363584688128
Tonia is a COMPLETE MESS,@YrenTonia,2022-05-24T23:57:51.000Z,False,"Só as veia e as filha acompanhando na pré estreia de top gun 

Estamos inclusas",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1685768284799410176/kpn3meuj_normal.jpg,https://x.com/YrenTonia/status/1529250357230043138,tweet_id:1529250357230043138
Marco,@MarcoRedDevil,2022-05-24T23:57:51.000Z,False,"Top Gun: Maverick, é um ""Respiro de entretenimento de qualidade"" após afogamento do cinema em anos
Primeiramente pra espantar qualquer vestígio de panfletagem politica a produção se livra de pontos que são obrigatórios em filmes contemporâneos

Melhor Filme do ano #TopGunMaverick",0,0,0,0,['#TopGunMaverick'],[],[],https://pbs.twimg.com/profile_images/1789414130257965056/V6yXC2dy_normal.jpg,https://x.com/MarcoRedDevil/status/1529250353455169537,tweet_id:1529250353455169537
Toss some coins to your gleeman (parody),@chainsawx2001,2022-05-24T23:57:39.000Z,False,Off to watch top gun maverick! Enjoy ,0,0,0,0,[],[],"['\\U0001f37f', '\\U0001f98a']",https://pbs.twimg.com/profile_images/1461890874946719744/eG-bYEe4_normal.jpg,https://x.com/chainsawx2001/status/1529250304616562688,tweet_id:1529250304616562688
Marco,@MarcoRedDevil,2022-05-24T23:57:27.000Z,False,"O novo Top Gun, é um ""Respiro de entretenimento de qualidade"" após afogamento do cinema em anos.
Primeiramente pra espantar qualquer vestígio de panfletagem politica a produção se livra de pontos que são obrigatórios em filmes contemporâneos.#TopGunMaverick Melhor Filme do ano",0,0,0,0,['#TopGunMaverick'],[],[],https://pbs.twimg.com/profile_images/1789414130257965056/V6yXC2dy_normal.jpg,https://x.com/MarcoRedDevil/status/1529250254754816002,tweet_id:1529250254754816002
Luke Ryan,@luke2177,2022-05-24T23:57:02.000Z,False,"#TopGun (1986) Just getting ready in advance of #TopGunMaverick. Somehow I had never seen Top Gun or it had slipped my mind completely. My goodness is this cheesy, but it’s still good - even if the action sequences are hard to follow at times. 3.5 out of 5.",0,0,0,0,"['#TopGun', '#TopGunMaverick']",[],[],https://pbs.twimg.com/profile_images/878738462752423936/CHwUhJY7_normal.jpg,https://x.com/luke2177/status/1529250149599350784,tweet_id:1529250149599350784
Marco,@MarcoRedDevil,2022-05-24T23:56:34.000Z,False,"Top Gun: Maverick, é um ""Respiro de entretenimento de qualidade"" após afogamento do cinema em anos
Primeiramente pra espantar qualquer vestígio de panfletagem politica a produção se livra de pontos que são obrigatórios em filmes contemporâneos

Melhor Filme do ano #TopGunMaverick",0,0,0,0,['#TopGunMaverick'],[],[],https://pbs.twimg.com/profile_images/1789414130257965056/V6yXC2dy_normal.jpg,https://x.com/MarcoRedDevil/status/1529250030892331010,tweet_id:1529250030892331010
Top Gun Hexadian (Just call me Mr. Gunn),@TopGunHexadian,2022-05-24T23:56:31.000Z,True, oh my god i stare at these every day… how did i miss that! Bitboy… i might start liking you!,0,0,0,0,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1657874793121693698/Glk7W7N-_normal.jpg,https://x.com/TopGunHexadian/status/1529250019106336771,tweet_id:1529250019106336771
Ellian,@afterellian,2022-05-24T23:56:27.000Z,False,Buset top gun film apasi kok bioskop tiba-tiba isinya itu doang,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1815255564630523904/ncR3Bs7x_normal.jpg,https://x.com/afterellian/status/1529250004883279872,tweet_id:1529250004883279872
Stella - Stelluxe Voyages,@StelluxeVoyages,2022-05-24T23:56:18.000Z,True,"FUN for all, especially #TopGun fans… Mr  flies with James Corden in 'Top Gun' Fighter Jet! https://youtu.be/v1iZtBM23bY via ",0,0,0,0,['#TopGun'],"['@TomCruise', '@YouTube']",['\\U0001f499'],https://pbs.twimg.com/profile_images/1825661482857631744/6Zkhbj0W_normal.jpg,https://x.com/StelluxeVoyages/status/1529249967453491203,tweet_id:1529249967453491203
Midwest Top Gun Girls,@TopGunGirls,2022-05-24T23:55:58.000Z,False,"Proud of our Top Gun Girls Co-Director & Coach, Madeline Gilstrap, who received the US Lacrosse Coach of the Year honor after taking over the Pembroke Hill Girl’s Lacrosse program. Leading Varsity to a 8-3 (most wins in program history) record and JV to the championship game!",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1529184920572141571/8TIZm_I7_normal.jpg,https://x.com/TopGunGirls/status/1529249881214296072,tweet_id:1529249881214296072
Mandy Trotter,@trotterdaughter,2022-05-24T23:55:56.000Z,False,"Who brings a baby to the advanced screening of TOP GUN?!? 
The lady behind us... that's who. 
(Y'all know I love me some babies so don't start silliness.)",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1503071744701181961/MWD3f2Kt_normal.jpg,https://x.com/trotterdaughter/status/1529249872213319680,tweet_id:1529249872213319680
栗原観太郎　Flying Yamabushi,@YamabushiCoach,2022-05-24T23:55:54.000Z,True,Indy500もアツい#TopGun  #TopGunMaverick  #PrepareForTakeoff  #トップガン  #トップガンマーヴェリック  #トップガン胸熱,0,0,0,0,"['#TopGun', '#TopGunMaverick', '#PrepareForTakeoff', '#トップガン', '#トップガンマーヴェリック', '#トップガン胸熱']",[],"['\\U0001f606', '\\U0001f606']",https://pbs.twimg.com/profile_images/1695776944300892160/GYqhjEYl_normal.jpg,https://x.com/YamabushiCoach/status/1529249865678499840,tweet_id:1529249865678499840
Nathanael Yowell,@ndgc12dx,2022-05-24T23:55:46.000Z,False,We're going to see Top Gun in IMAX. Let's see if they take my breath away because we're about to enter the danger zone. Why? Because we got the need...the NEED FOR SPEED!!!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1787543815496085504/bb0sYmJv_normal.jpg,https://x.com/ndgc12dx/status/1529249831499223040,tweet_id:1529249831499223040
bea ۞,@strxngermcu,2022-05-24T23:55:40.000Z,False,"quero mto ver top gun, vou esperar eu receber pra assistir pq quero comprar o combo do filme ",0,0,0,0,[],[],['\\U0001f928'],https://pbs.twimg.com/profile_images/1494493471398318081/gxgXfTd__normal.jpg,https://x.com/strxngermcu/status/1529249804668239872,tweet_id:1529249804668239872
Matheus,@mathzspm,2022-05-24T23:55:29.000Z,False,Top Gun,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1802911648950239232/VNHIx6On_normal.jpg,https://x.com/mathzspm/status/1529249761773162497,tweet_id:1529249761773162497
Mark Stevens,@StevoMedia,2022-05-24T23:55:25.000Z,False,"Footy news over breaky … As Top Gun hits the big screen again, the Kangas hit the “Dangerzone”.https://player.whooshkaa.com/episode?id=999927… via ",0,0,0,0,[],['@whooshkaa'],[],https://pbs.twimg.com/profile_images/1204680178946867200/QpCGX5xG_normal.jpg,https://x.com/StevoMedia/status/1529249743720706048,tweet_id:1529249743720706048
Joao Lucca,@_lluca11,2022-05-24T23:55:23.000Z,False,Top gun>>>>>>doutor estranho,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1820954250182082562/DwpKS5v-_normal.jpg,https://x.com/_lluca11/status/1529249736556937223,tweet_id:1529249736556937223
Cinemasshole,@Cinemasshole,2022-05-24T23:55:15.000Z,False,"#NowWatching Top Gun: Maverick (in IMAX!)

(first viewing)

2022, dir. Joseph Kosinski",0,0,0,0,['#NowWatching'],[],[],https://pbs.twimg.com/profile_images/1471283460014841857/1KR4srgX_normal.jpg,https://x.com/Cinemasshole/status/1529249701010219010,tweet_id:1529249701010219010
Seany 3-5,@DontBreakYoNeck,2022-05-24T23:55:02.000Z,False,Just bought Top Gun 2 tickets for Monday,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1778538503942680577/BqLiSzda_normal.jpg,https://x.com/DontBreakYoNeck/status/1529249647847424002,tweet_id:1529249647847424002
The Shortlisted - Entertainment Interviews,@The_Shortlisted,2022-05-24T23:55:00.000Z,False," 𝐓𝐨𝐩 𝐆𝐮𝐧: 𝐌𝐚𝐯𝐞𝐫𝐢𝐜𝐤 is out today! Here is our 𝐢𝐧𝐭𝐞𝐫𝐯𝐢𝐞𝐰 with  𝐉𝐨𝐡𝐧 𝐂𝐫𝐚𝐰𝐟𝐨𝐫𝐝 of 𝐁𝐞𝐫𝐥𝐢𝐧, the 𝐛𝐚𝐧𝐝 that performed 𝑻𝒂𝒌𝒆 𝑴𝒚 𝑩𝒓𝒆𝒂𝒕𝒉 𝑨𝒘𝒂𝒚 in 𝟏𝟗𝟖𝟔 #TopGunMaverick #TopGun #TopGunDay https://the-shortlisted.co.uk/take-my-breath-away-top-gun-berlin-interview/…",0,0,0,0,"['#TopGunMaverick', '#TopGun', '#TopGunDay']",[],"['\\U0001f680', '\\u2708\\ufe0f', '\\U0001f3ac', '\\U0001f3b5']",https://pbs.twimg.com/profile_images/1674563988560945153/5TR9zuoR_normal.png,https://x.com/The_Shortlisted/status/1529249637118488582,tweet_id:1529249637118488582
BP,@baileyperry02,2022-05-24T23:54:48.000Z,False,Planes (2013) walked so that Top Gun: Maverick (2022) could run,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1633699373363220480/h85wTcVX_normal.jpg,https://x.com/baileyperry02/status/1529249587365654528,tweet_id:1529249587365654528
pro,@profinetc,2022-05-24T23:54:47.000Z,False,bout to watch Top Gun Maverick... been waiting 3 years for this day,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1695738591681617920/NkgwuEMp_normal.jpg,https://x.com/profinetc/status/1529249583246807042,tweet_id:1529249583246807042
kieve jacob,@KieveJacob,2022-05-24T23:54:41.000Z,False,Top Gun ozhivakkikko,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1685285460870873088/W0x2c1AW_normal.jpg,https://x.com/KieveJacob/status/1529249557288210437,tweet_id:1529249557288210437
Francisco,@franciisco93,2022-05-24T23:54:39.000Z,False,Quiero ir a ver Top Gun,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1737105669906374658/iPD7oL56_normal.jpg,https://x.com/franciisco93/status/1529249551781179393,tweet_id:1529249551781179393
Pete Dang,@bambooluv,2022-05-24T23:54:11.000Z,False,The app selected the color...and I'm not mad at it.   #TopGun https://instagram.com/p/Cd9b_C1prI3/?igshid=YTgzYjQ4ZTY=…,0,0,0,0,['#TopGun'],['@topgunmovie'],"['\\U0001f60e', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1637953364733435907/Fvd58wJG_normal.jpg,https://x.com/bambooluv/status/1529249431899586560,tweet_id:1529249431899586560
horreur en titane,@erranttraveller,2022-05-24T23:54:06.000Z,False,Gearing up for the new Top Gun obvs,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1815573307732713472/IRYlGbZh_normal.jpg,https://x.com/erranttraveller/status/1529249411640991744,tweet_id:1529249411640991744
Marêssa Braga,@maressa_bm,2022-05-24T23:54:05.000Z,False,"se n fosse tão tarde e eu n tivesse estourado meu cartão, eu já teria me tacado pro shopping pra bater perna, comer e assistir top gun",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1520885801042780162/eHlASacT_normal.jpg,https://x.com/maressa_bm/status/1529249405840277504,tweet_id:1529249405840277504
Kaoru,@NJS4EVER,2022-05-24T23:54:01.000Z,False,"Pre-screening TOP GUN!! I’ve waited for this sequel for over 3 decades!!! I had to bust out my old school Maverick hat ✈︎ I’m so excited for this •
•#TOPGUN #topgunmaverick #TOMCRUISE #maverick #MOVIE https://instagram.com/p/Cd9b93fpmE8/?igshid=YTgzYjQ4ZTY=…",0,0,0,0,"['#TOPGUN', '#topgunmaverick', '#TOMCRUISE', '#maverick', '#MOVIE']",[],"['\\U0001f929', '\\U0001f929', '\\U0001f929']",https://pbs.twimg.com/profile_images/1715078798377365504/FBmD_YXI_normal.jpg,https://x.com/NJS4EVER/status/1529249389507665925,tweet_id:1529249389507665925
Kenji,@kenjimichaelk,2022-05-24T23:53:54.000Z,False,Querendo assistir top gun,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1608871268803035136/GHcVxSyD_normal.jpg,https://x.com/kenjimichaelk/status/1529249363255517187,tweet_id:1529249363255517187
Peachoune02,@peachoune02,2022-05-24T23:53:50.000Z,False,"Top Gun Maverick est juste incroyable, il va clairement dans mon top film",0,0,0,0,[],[],['\\U0001f970'],https://pbs.twimg.com/profile_images/1324354028298522625/3FaPh3BZ_normal.jpg,https://x.com/peachoune02/status/1529249345694052352,tweet_id:1529249345694052352
m.,@cybergatinho,2022-05-24T23:53:50.000Z,False,"hey, Aoi  please share with us your review about top gun ",0,0,0,0,[],[],"['\\u2728', '\\U0001f9d0']",https://pbs.twimg.com/profile_images/1826284371290066944/2lQ_xx8Z_normal.jpg,https://x.com/cybergatinho/status/1529249342816759808,tweet_id:1529249342816759808
"The Dude, man",@A_P0tter,2022-05-24T23:53:47.000Z,False,Might have to remove my moratorium of going to the movie theaters just to see Top Gun: Maverick.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1768805324809498624/5rilW7s5_normal.jpg,https://x.com/A_P0tter/status/1529249330657476612,tweet_id:1529249330657476612
Davi,@daviiilink,2022-05-24T23:53:44.000Z,False,"Meus amigos decidiram ir ver agr top gun, e infelizmente o idoso que abita em mim n tem forças pra se arrumar em 20 minutos e nem um carro ágil pra chegar no centro antes das 21:30",0,0,0,0,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1425590769302310916/0Ib5eZFE_normal.jpg,https://x.com/daviiilink/status/1529249320591048704,tweet_id:1529249320591048704
Ceboland ®,@Elsoretaso23,2022-05-24T23:53:42.000Z,False,Top Gun !!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1802904549507710976/XXss4kiy_normal.jpg,https://x.com/Elsoretaso23/status/1529249310755303424,tweet_id:1529249310755303424
narizinho,@helloitsolguita,2022-05-24T23:53:32.000Z,False,faz dois dias que assisti o novo top gun e eu já quero ver de novo quem vai me levar,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1638936187489472512/MPF_eUVF_normal.jpg,https://x.com/helloitsolguita/status/1529249270171303944,tweet_id:1529249270171303944
miss Fio,@MissFio_,2022-05-24T23:53:28.000Z,False,Wa venir al cine a ver Top Gun con mi papá HE DICHO,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1849167600158224384/iVHzmIaE_normal.jpg,https://x.com/MissFio_/status/1529249252693577728,tweet_id:1529249252693577728
Michael Webster,@MichaelWSpike,2022-05-24T23:53:06.000Z,True,"Wife has never seen Top Gun, she is finally giving it a shot. Stay tuned. Got the “I’ll give it 15 mins”",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1519441910586384384/fzLkUDHw_normal.jpg,https://x.com/MichaelWSpike/status/1529249160951627779,tweet_id:1529249160951627779
ArturoDA,@arturoDA,2022-05-24T23:53:04.000Z,False,"“Top Gun: Maverick”, con los Ray Ban, pero 36 años después https://minutoparana.com.ar/?p=30822",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1709633119718981632/DOOcOjxl_normal.jpg,https://x.com/arturoDA/status/1529249152709713920,tweet_id:1529249152709713920
Merej,@_MEREJ_,2022-05-24T23:52:46.000Z,True,TOP GUN 2 : Le gros engin de Tom Cruise !Mon avis ici  https://youtu.be/YswHKNkoMz8Like et RT en mode orgasmique !#Merej #TomCruise #TopGun2 #TopGunMaverick,0,0,0,0,"['#Merej', '#TomCruise', '#TopGun2', '#TopGunMaverick']",[],"['\\U0001f525', '\\U0001f525', '\\U0001f441\\ufe0f', '\\u27a1\\ufe0f', '\\U0001f64f', '\\U0001f618']",https://pbs.twimg.com/profile_images/1801506431142621184/6GZD1Rft_normal.jpg,https://x.com/_MEREJ_/status/1529249076499386371,tweet_id:1529249076499386371
Frank Sugino,@FSugino,2022-05-24T23:52:00.000Z,False,"Top Gun: Maverick (@ Classic Cinemas  for Top Gun: Maverick Early Access Event in Elk Grove Village, IL) https://swarmapp.com/c/jS8NmvVdyrV",0,0,0,0,[],['@ElkGroveTheatre'],[],https://pbs.twimg.com/profile_images/1254482946/132764_488923100898_724110898_6517131_2977628_o_normal.jpg,https://x.com/FSugino/status/1529248882630266881,tweet_id:1529248882630266881
Michele Helmink,@MicheleHelmink,2022-05-24T23:51:45.000Z,False,May or may not be out on a school night! #TopGunMaverick #TopGun premier early access for us ,0,0,0,0,"['#TopGunMaverick', '#TopGun']",[],['\\U0001f60d'],https://pbs.twimg.com/profile_images/1852744432984207360/n4gZf5HI_normal.jpg,https://x.com/MicheleHelmink/status/1529248820013453314,tweet_id:1529248820013453314
William,@William44914619,2022-05-24T23:51:41.000Z,False,"My Top 5 Films of 2022 so far!

1. The Batman 
2. Top Gun: Maverick 
3. Everything Everywhere all at once 
4. Doctor Strange In the Multiverse of Madness 
5. Scream 2022",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1777399517702144001/dzelYIBl_normal.jpg,https://x.com/William44914619/status/1529248805291536385,tweet_id:1529248805291536385
Brian,@bcolbymartin,2022-05-24T23:51:34.000Z,False,Top Gun In Review - Every Top Gun Movie Ranked & Recapped https://youtu.be/O37jOXhqeao via ,0,0,0,0,[],['@YouTube'],[],https://pbs.twimg.com/profile_images/460439283807965184/mo1Ii-G4_normal.jpeg,https://x.com/bcolbymartin/status/1529248772680626176,tweet_id:1529248772680626176
purplekat27,@purplekat27,2022-05-24T23:51:31.000Z,False,This is what happens when you get early tickets to TOP GUN!! https://instagram.com/p/Cd9brs_rJmA/?igshid=YTgzYjQ4ZTY=…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/787494320693661698/WAg1X_mL_normal.jpg,https://x.com/purplekat27/status/1529248759883759616,tweet_id:1529248759883759616
Mikey in DFW,@MDWDFW,2022-05-24T23:51:26.000Z,False,Enough of this lifeless hockey… it’s time for Top Gun: Maverick. #NeedForSpeed,0,0,0,0,['#NeedForSpeed'],[],[],https://pbs.twimg.com/profile_images/1845265923768193024/yeRqOC5k_normal.jpg,https://x.com/MDWDFW/status/1529248742448238593,tweet_id:1529248742448238593
Alberto Štivić,@AESTIVIC,2022-05-24T23:51:13.000Z,False,"Recuerdo teníamos la tele conectada al equipo de música solo para TopGun.
Hoy me da casi asquito ir al cine a ver la nueva oliendo pochoclo y no a JP1..",0,0,0,0,[],[],"['\\U0001f92e', '\\U0001f92e']",https://pbs.twimg.com/profile_images/1838017839191465984/p8-80OX2_normal.jpg,https://x.com/AESTIVIC/status/1529248687695667200,tweet_id:1529248687695667200
Dr Nic,@drnic,2022-05-24T23:51:05.000Z,False,"Instead of skulking off to the movies on my own, to sit in the dark and eat candy, this time I’m going out for dinner and a movie with mates. That’s how exciting Top Gun is — men are asking other men to come to the cinema with them.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1831460729142308864/gaHXEqP1_normal.jpg,https://x.com/drnic/status/1529248654363852800,tweet_id:1529248654363852800
Dr Nic,@drnic,2022-05-24T23:51:05.000Z,False,"But I am so excited for Top Gun Maverick.

And I’m not alone.

For the first time in 6 years since moving back to Oz, I am going to the movies with a group of male friends.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1831460729142308864/gaHXEqP1_normal.jpg,https://x.com/drnic/status/1529248652640006145,tweet_id:1529248652640006145
Dr Nic,@drnic,2022-05-24T23:51:04.000Z,False,"One day, my beloved VHS cassette tape labelled “Top Gun” no longer played the movie on the label of the tape. My father had tapped over it.

He tried to make it up to me. Not straight away like he was sorry; but perhaps at my birthday. A fresh copy from the store. No ads.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1831460729142308864/gaHXEqP1_normal.jpg,https://x.com/drnic/status/1529248649242628096,tweet_id:1529248649242628096
Dr Nic,@drnic,2022-05-24T23:51:03.000Z,False,"Tonight is opening of Top Gun: Maverick.

If you don’t know, when I was … every year of my teens… I watched Top Gun. A lot. I had it recorded off the TV on a Sunday night.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1831460729142308864/gaHXEqP1_normal.jpg,https://x.com/drnic/status/1529248646163996672,tweet_id:1529248646163996672
