Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
_hauwaa_,@_hauwaa_,2023-06-21T23:23:46.000Z,False,Finally watching extraction 2,0,0,0,187,[],[],[],https://pbs.twimg.com/profile_images/1852808925697220609/3L99IxAZ_normal.jpg,https://x.com/_hauwaa_/status/1671660209847058438,tweet_id:1671660209847058438
sgt. travis,@akasage,2023-06-21T23:22:31.000Z,False,Extraction 2 was really good.,0,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1740724146202386432/Fp1l76p3_normal.jpg,https://x.com/akasage/status/1671659894435627008,tweet_id:1671659894435627008
Garth Franklin,@darkhorizons,2023-06-21T23:22:21.000Z,True,“Extraction 2” Was A Big Hit For Netflix https://darkhorizons.com/extraction-2-was-a-big-hit-for-netflix/…,0,0,0,894,[],[],[],https://pbs.twimg.com/profile_images/869537951281106948/sBi1PSdd_normal.jpg,https://x.com/darkhorizons/status/1671659852660379648,tweet_id:1671659852660379648
MM,@MattMatt23_,2023-06-21T23:20:20.000Z,False,Extraction 2>>>,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1792661563515531264/6wBpXaHt_normal.jpg,https://x.com/MattMatt23_/status/1671659346290171908,tweet_id:1671659346290171908
MeggiebethWrites,@ME_Gattignolo,2023-06-21T23:19:34.000Z,False,"Glad Twitter exists for this reason.  I've been spilling my pain, fear, & frustration about my tooth extraction on Twitter ;  ur situation is far more profound.   It's a  good thing 2 let ur Twitter friends know how ur doing.  A very real source of comfort for u.",0,0,0,26,[],[],['\\U0001f606'],https://pbs.twimg.com/profile_images/1723434210889719808/xJZT-7uz_normal.jpg,https://x.com/ME_Gattignolo/status/1671659151666167810,tweet_id:1671659151666167810
imjust.Slimm,@_Sliimm___,2023-06-21T23:18:41.000Z,False,i’m watching EXTRACTION2 tonight thts all i know! Cali better lemme lone!,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1826185587709149185/o8DaRck7_normal.jpg,https://x.com/_Sliimm___/status/1671658929728749568,tweet_id:1671658929728749568
nadira.,@cxzyy_,2023-06-21T23:17:36.000Z,False,Finally finishing extraction 2 and damn son the action in this film is odeee lol,0,0,0,147,[],[],[],https://pbs.twimg.com/profile_images/1829967282157535233/ONPiTmDA_normal.jpg,https://x.com/cxzyy_/status/1671658658923438080,tweet_id:1671658658923438080
Fitness King,@DarealDynasty89,2023-06-21T23:16:56.000Z,False,Extraction 2 was great!!!!!,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1795551537718087681/YXAAcnfO_normal.jpg,https://x.com/DarealDynasty89/status/1671658490379509760,tweet_id:1671658490379509760
Tiara,@candy_LADY_baby,2023-06-21T23:16:08.000Z,False,Extraction 2 was good I was all in it lastnight!,0,0,0,131,[],[],[],https://pbs.twimg.com/profile_images/1559282254261673990/tKKRkfzJ_normal.jpg,https://x.com/candy_LADY_baby/status/1671658288419618816,tweet_id:1671658288419618816
#Ulrich Kenfack,@Ulrichknu,2023-06-21T23:15:57.000Z,False,Extraction 2 ça cogne dure .. mince,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1357107633988247558/KYDVQV7V_normal.jpg,https://x.com/Ulrichknu/status/1671658240642363394,tweet_id:1671658240642363394
Lyno,@GYAMFIED,2023-06-21T23:15:08.000Z,False,Extraction 2 best 2023 release ,0,0,0,28,[],[],"['\\U0001f525', '\\U0001f4af']",https://pbs.twimg.com/profile_images/1825965251201753089/gyAE_cIJ_normal.jpg,https://x.com/GYAMFIED/status/1671658036237090816,tweet_id:1671658036237090816
IG @FAYBABYSPALACE,IG @FAYBABYSPALACE,2023-06-21T23:14:23.000Z,False,"Extraction 2. 
1hr in. Oko mi le ni sha",0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1490745969301934086/46_61yyC_normal.jpg,https://x.com/ayodiva/status/1671657848026157058,tweet_id:1671657848026157058
Pree,@preeconsuelaa,2023-06-21T23:12:31.000Z,False,Extraction 2 good? Or is the first one better?,0,0,0,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1850687697364340736/8qP2C9Et_normal.jpg,https://x.com/preeconsuelaa/status/1671657376166862850,tweet_id:1671657376166862850
Lestat de Lioncourt,@lestat058,2023-06-21T23:12:18.000Z,False,"I should sleep o but no, lemme watch another movie on Prime. Abi Netflix. Good time to see Extraction 2 maybe.",0,0,0,83,[],[],[],https://pbs.twimg.com/profile_images/1830164920366755842/gZ9p7FEY_normal.jpg,https://x.com/lestat058/status/1671657322702053382,tweet_id:1671657322702053382
Adeleke R. Bolanle¹⁵,@ButtyGhetto_,2023-06-21T23:12:15.000Z,False,it was two days after watching Extraction 2 i remembered they said Bolanle Ninalowo would be on it ,0,0,0,122,[],[],"['\\U0001f923', '\\U0001f602']",https://pbs.twimg.com/profile_images/1805150806124982272/I2HswzUo_normal.jpg,https://x.com/ButtyGhetto_/status/1671657310857355264,tweet_id:1671657310857355264
Benny Hall,@BennyHall17,2023-06-21T23:11:07.000Z,False,Thought this movie was incredible! Possibly better than the first! Will be watching again soon. Really wish I could purchase Extraction 1 & 2 on 4K Blu-ray through. #Extraction2 #Extraction2Netflix,0,0,0,185,"['#Extraction2', '#Extraction2Netflix']",[],[],https://pbs.twimg.com/profile_images/1814647667814694912/Be9SPlGE_normal.jpg,https://x.com/BennyHall17/status/1671657026915581952,tweet_id:1671657026915581952
Zag Creations,@ZagCreations,2023-06-21T23:10:02.000Z,False,"Imo, we should force them to grow replacement body parts like we grow ears on mice. Process must take 9 months, have death rate of 40 per 100,000, a significantly painful extraction, 2 month recovery time where they still have to work full time & only get 3 hours of sleep/night.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/617167800839180288/s5sZWFk9_normal.png,https://x.com/ZagCreations/status/1671656754566889472,tweet_id:1671656754566889472
✦EkØ✦,@ek0sad,2023-06-21T23:09:08.000Z,True,"Extraction (Misión de Rescate en latino) 1 y 2, todo un suspenso de acción, buenísimas 10/10 ",0,0,0,70,[],[],"['\\U0001f90c\\U0001f3fb', '\\u2728']",https://pbs.twimg.com/profile_images/1835406178266099712/XR9EGZ98_normal.jpg,https://x.com/ek0sad/status/1671656525675532290,tweet_id:1671656525675532290
Barimah,@bkod4,2023-06-21T23:08:51.000Z,False,"The Sandro boy paaaaa de3
No wonder it is a movie#Extraction2",0,0,0,63,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1774149674649128961/vYubkVvF_normal.jpg,https://x.com/bkod4/status/1671656455974387712,tweet_id:1671656455974387712
drea,@sweetDREAms510,2023-06-21T23:07:32.000Z,False,Extraction 2 go crazy ,0,0,0,143,[],[],['\\U0001f525'],https://pbs.twimg.com/profile_images/1664125738986135554/Uiz7F3Te_normal.jpg,https://x.com/sweetDREAms510/status/1671656122170867715,tweet_id:1671656122170867715
Stuart Middleton,@Stuartmidd,2023-06-21T23:05:31.000Z,False," just watched Extraction 2, fucking excellent. Also seems to hint at sequels. Bring it on. A team with people who can actually hit the target!! Also a film or a TV series with Idris Elba and Chris Hemsworth.",0,0,0,27,[],['@TheCriticalDri2'],[],https://pbs.twimg.com/profile_images/1179532381184770049/i7pw8QRH_normal.jpg,https://x.com/Stuartmidd/status/1671655618111848450,tweet_id:1671655618111848450
LJ.JJYNTHS⅞,@r_siol,2023-06-21T23:03:44.000Z,False,"Sandro is also a villain. He pissed me off just like that deaf girl in Quiet Place.
Justice for Yaz!#Extraction2",0,0,0,110,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1407672841450004480/_Pz6lmvx_normal.jpg,https://x.com/r_siol/status/1671655169367453699,tweet_id:1671655169367453699
Gamze S.,@Gamze_sykya,2023-06-21T23:03:15.000Z,False,Extraction 2 yi izliyorum gözümü kırpamıyorum bir saniyesini kaçırmamak için o derece,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1851394281572864000/5vtwPR8T_normal.jpg,https://x.com/Gamze_sykya/status/1671655047292231680,tweet_id:1671655047292231680
AMBER RICQUEL,@AmberRicquel,2023-06-21T23:02:53.000Z,False, Nuh uh. Extraction 2,0,0,0,217,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1827849944016764928/FbvRtu4l_normal.jpg,https://x.com/AmberRicquel/status/1671654952152825856,tweet_id:1671654952152825856
KOKA,@koka_ba2,2023-06-21T23:02:51.000Z,False,"Abeg make I watch extraction 2 who don chop breakfast don chop..next time shine your eyes well because no be say you sef pure mtcheeeww 
Goodnight!!!!!!",0,0,0,275,[],[],[],https://pbs.twimg.com/profile_images/1799368949399793664/yLbMWcNG_normal.jpg,https://x.com/koka_ba2/status/1671654946381414402,tweet_id:1671654946381414402
SLiM STEELO,@miaslim_,2023-06-21T23:02:20.000Z,False,Extraction 2 is insane,0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1741965881016467456/tS3wprUJ_normal.jpg,https://x.com/miaslim_/status/1671654814055366663,tweet_id:1671654814055366663
Screen Rant,@screenrant,2023-06-21T23:01:47.000Z,True,"Netflix has revealed that Extraction 2 is their biggest movie premiere of 2023, and the Chris Hemsworth action film even beat a big 2022 hit.",0,0,0,5.9K,[],[],[],https://pbs.twimg.com/profile_images/806564594277875712/hCDshhPk_normal.jpg,https://x.com/screenrant/status/1671654676410904580,tweet_id:1671654676410904580
‘93,@ashstaysaf,2023-06-21T23:00:05.000Z,False,Extraction 2 is like Call of Duty foreal.,0,0,0,263,[],[],[],https://pbs.twimg.com/profile_images/1796326928531488768/NLI7-WR8_normal.jpg,https://x.com/ashstaysaf/status/1671654248818302983,tweet_id:1671654248818302983
,@Cofi_Ams,2023-06-21T22:59:56.000Z,False,Extraction > Extraction 2,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1831018333572935680/WHDBFpbW_normal.jpg,https://x.com/Cofi_Ams/status/1671654211367366656,tweet_id:1671654211367366656
Chris White,@Chris53891059,2023-06-21T22:59:11.000Z,False,It's so awesome to see straightforward action done with heart and immense skill; Extraction 2 is a pitch-perfect example of the fact that even simple stories can absolutely rip if they're made with care.,0,0,0,71,[],[],[],https://pbs.twimg.com/profile_images/1743326414185566208/6xl0XziV_normal.jpg,https://x.com/Chris53891059/status/1671654024766996485,tweet_id:1671654024766996485
Léo Balmant,@LeoBalmantt,2023-06-21T22:58:32.000Z,True,tiraram o moleque indiano do filme 2 kkkkk #Extraction,0,0,0,50,['#Extraction'],[],[],https://pbs.twimg.com/profile_images/1847727543496876032/5mn6Vcid_normal.jpg,https://x.com/LeoBalmantt/status/1671653859855310848,tweet_id:1671653859855310848
Moses NMOR,@le_yanu,2023-06-21T22:57:40.000Z,False,"""Extraction 2"" was a waste of my Netflix subscription usage.",0,0,0,132,[],[],[],https://pbs.twimg.com/profile_images/1427889235885965312/5iUoxrVP_normal.jpg,https://x.com/le_yanu/status/1671653640543653901,tweet_id:1671653640543653901
Abiola@ Alpha12,Abiola@ Alpha12,2023-06-21T22:56:06.000Z,False,Please which one his Distraction The Extraction Don Extraction 2,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1450092100696088576/oL7kCIf1_normal.jpg,https://x.com/i_Alpha12/status/1671653247222792192,tweet_id:1671653247222792192
Ákos,@lennoxasaki,2023-06-21T22:55:02.000Z,False,"Egy unalmas, konvencionális, középszerű akciófilm, amit áthat a Netflix íz, viszont az a 21 percnyi oner technikailag elképesztő. Kár, hogy csak egy ilyen semmire futotta azon kívül. #Extraction2",0,0,0,3.2K,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1771879191828443136/7qFIrRGh_normal.jpg,https://x.com/lennoxasaki/status/1671652979630383108,tweet_id:1671652979630383108
João Paulo SB,@JPaulo645,2023-06-21T22:54:40.000Z,False,"Vou falar de novo, #Extraction2 é bom demais, é um filme que é bom do começo ao fim, foda. Vou rever no próximo final de semana.",0,0,0,143,['#Extraction2'],[],[],https://pbs.twimg.com/profile_images/1824545784659861504/NWHYr7jN_normal.jpg,https://x.com/JPaulo645/status/1671652886525124608,tweet_id:1671652886525124608
Joi B.D.N.D,@adasani_,2023-06-21T22:53:47.000Z,False,Yoooooo Extraction 2 just started off with a bang ,0,0,0,90,[],[],['\\U0001f633'],https://pbs.twimg.com/profile_images/1847803809000521728/HSHaPhY1_normal.jpg,https://x.com/adasani_/status/1671652663044218883,tweet_id:1671652663044218883
Vikash,@oshkoshvikas,2023-06-21T22:53:22.000Z,False,Any sorta comparison like this is 1000% warranted. Extraction 2 was a stroke of great action movie that we need more of. It's not easily done and I do hope we get more filmmakers who can push that sorta work out,0,0,0,245,[],[],[],https://pbs.twimg.com/profile_images/1703387756024520704/09tOaPCL_normal.jpg,https://x.com/oshkoshvikas/status/1671652557729439744,tweet_id:1671652557729439744
YAFAVEGIRL,@youloveshar,2023-06-21T22:52:58.000Z,False,Watching extraction 2 and omgggg,0,0,0,58,[],[],"['\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1842224801596727296/VvPGkSyn_normal.jpg,https://x.com/youloveshar/status/1671652459951935489,tweet_id:1671652459951935489
Odogwu,@ManLikeLight_,2023-06-21T22:52:47.000Z,True,About to watch Extraction 2 but I can't even Remember what happened in Part 1. So I have to rewatch Part 1 to understand Part 2 ,0,0,0,1.8K,[],[],['\\U0001f926\\U0001f3fe\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1702850575480549376/ek4ONZz1_normal.jpg,https://x.com/ManLikeLight_/status/1671652413105659913,tweet_id:1671652413105659913
